prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,orig,0,8.334228368767072e-06,64023,CLICK,6.992195267230272e-06,13323,7.252558589243563e-06,64023,CLICK,6.74042894388549e-06,14864,0.0005307548358638571,False
pos,orig,1,3.634408494690433e-05,48777, Carp,5.927684469497763e-06,79867,8.218719813157804e-06,59817,apr,6.44022202322958e-06,103210,0.08617650237626301,False
pos,orig,2,4.542643728200346e-05,100440,湾,6.462440978793893e-06,64056,8.68099868966965e-06,102267,财经,6.665607998002088e-06,60382,0.1090340876908717,False
pos,orig,3,6.062249303795397e-05,100440,湾,6.769598257960752e-06,56109,9.395150300406385e-06,30248,-looking,6.722308626194717e-06,57101,0.13358034378201308,False
pos,orig,4,9.307107393397018e-05,100440,湾,7.94877178122988e-06,39455,1.0730628673627507e-05,116023,院子,6.8928225118725095e-06,44884,0.17108455746000306,False
pos,orig,5,0.0002363199309911579,33323,-minded,1.6334623069269583e-05,8117,1.2270187653484754e-05,76540, (?),7.769468538754154e-06,9896,0.28521132016581446,False
pos,orig,6,0.0010910035343840718,33323,-minded,2.9518963856389746e-05,3012,1.4352421203511767e-05,398,ly,8.600102773925755e-06,5242,0.46407445944386017,False
pos,orig,7,0.0029225521720945835,33323,-minded,3.481191015453078e-05,3208,4.8344285460188985e-05,76540, (?),1.286098631680943e-05,1810,0.6326454474658405,False
pos,orig,8,0.004718168172985315,33323,-minded,2.8474376449594274e-05,5240,5.0455055315978825e-05,76540, (?),1.3371961358643603e-05,1999,0.7816596863189329,False
pos,orig,9,0.0075277043506503105,22619,ifiable,7.366021691268543e-06,28532,5.613356188405305e-05,76540, (?),9.404357115272433e-06,17918,1.0847871916492238,False
pos,orig,10,0.03220701217651367,22619,ifiable,1.4831261978542898e-06,74175,0.00015839182015042752,76540, (?),7.854871000745334e-06,39855,1.3928315089850314,False
pos,orig,11,0.09714823961257935,22619,ifiable,2.548567408666713e-06,46536,5.587438863585703e-05,22619,ifiable,8.92675689101452e-06,20991,1.878722827604093,False
pos,orig,12,0.053744006901979446,22619,ifiable,2.654413037816994e-06,52607,4.94218802487012e-05,22619,ifiable,9.381861673318781e-06,18554,1.5601942758890377,False
pos,orig,13,0.058111075311899185,22619,ifiable,2.459737515891902e-06,53254,4.22528937633615e-05,22619,ifiable,9.344938007416204e-06,17829,1.6967854769440434,False
pos,orig,14,0.054164234548807144,22619,ifiable,1.6957958450802835e-06,58119,8.077592792687938e-05,1,"""",9.673807653598487e-06,21482,1.8521585593344745,False
pos,orig,15,0.06809941679239273,22619,ifiable,4.349061327957315e-06,28794,9.236573532689363e-05,1,"""",1.2983377928321715e-05,7894,2.0548150039092685,False
pos,orig,16,0.0778999924659729,22619,ifiable,4.955644271831261e-06,24155,0.00022165541304275393,12,-,1.6519725249963813e-05,5986,2.0269883829823168,False
pos,orig,17,0.10870883613824844,22619,ifiable,4.452135272003943e-06,18943,0.00010619501699693501,12,-,1.5951056411722675e-05,5302,2.76531901821685,False
pos,orig,18,0.06626808643341064,29991,名称,4.422972779138945e-06,19343,0.00016449016402475536,12,-,1.5593946955050342e-05,7274,2.7389903661789137,False
pos,orig,19,0.07240214198827744,33323,-minded,4.132357844355283e-06,17670,0.0004358853620942682,398,ly,1.9410268578212708e-05,7442,2.6848971789509872,False
pos,orig,20,0.31502002477645874,33323,-minded,1.6779119960119715e-06,13091,0.00028326353640295565,62,_,2.2981519578024745e-05,4260,5.032257079735005,False
pos,orig,21,0.408870667219162,118164,这个名字,7.046569976409955e-07,9245,0.0007536584162153304,62,_,2.9028589779045433e-05,3778,6.831850517694469,False
pos,orig,22,0.4554181694984436,32671, ______,3.440806395360596e-08,12437,0.00946597196161747,32671, ______,3.757948798011057e-05,3770,8.86125955648768,False
pos,orig,23,0.4655416011810303,33323,-minded,6.789313000687969e-10,10049,0.016041021794080734,2130,____,3.631236177170649e-05,3642,14.574184068362682,False
pos,orig,24,0.7902049422264099,118164,这个名字,8.281111798895402e-14,15954,0.10315056145191193,2130,____,1.6033813153626397e-05,6199,14.574979316140272,False
pos,orig,25,0.9998899698257446,4936, simply,5.203717095897051e-14,194,0.03401359170675278,2130,____,0.00034732508356682956,121,38.09606686146729,False
pos,orig,26,0.5485681891441345,65892, _____,1.0695424580708934e-12,188,0.29373395442962646,2130,____,0.00014561665011569858,101,7.780842529988206,False
pos,orig,27,0.642747163772583,65892, _____,1.7523161810473198e-09,40,0.2721426784992218,2130,____,0.0005468135932460427,35,4.722537995345095,False
pos,orig,28,0.9943038821220398,4936, simply,1.2455826663426706e-06,16,0.2983478307723999,2130,____,0.0035593491047620773,20,13.60491323774041,False
pos,orig,29,0.9934048056602478,9856, Germany,0.006542695686221123,2,0.7581772208213806,33323,-minded,0.026486337184906006,4,35.69892589446043,False
pos,orig,30,0.998980700969696,9856, Germany,0.0010131830349564552,2,0.4079546332359314,9856, Germany,0.2843639850616455,2,10.063862001257938,False
pos,orig,31,0.9999991655349731,19846, Berlin,0.9999991655349731,1,0.9359333515167236,19846, Berlin,0.9359333515167236,1,4.134492163792566,False
pos,orig,32,0.8212061524391174,19846, Berlin,0.8212061524391174,1,0.6797715425491333,5938, German,0.2962426543235779,2,3.1043446342443857,False
pos,orig,33,1.0,19846, Berlin,1.0,1,0.5856742858886719,19846, Berlin,0.5856742858886719,1,9.117127777204729,False
pos,orig,34,1.0,19846, Berlin,1.0,1,0.836778998374939,19846, Berlin,0.836778998374939,1,15.591050065715331,False
pos,orig,35,1.0,19846, Berlin,1.0,1,0.31985944509506226,19846, Berlin,0.31985944509506226,1,35.383171250921144,False
pos,orig,36,0.9911898374557495,19846, Berlin,0.9911898374557495,1,0.43340176343917847,19846, Berlin,0.43340176343917847,1,17.362673621199676,False
pos,no_filler,0,8.22862875793362e-06,92287,Flo,6.721952559018973e-06,46569,7.201280823210254e-06,92287,Flo,6.619472515012603e-06,54875,0.0006153295717750443,False
pos,no_filler,1,2.267574927827809e-05,45264,kok,7.002824986557243e-06,56140,8.220870768127497e-06,119089,殆,6.7974197008879855e-06,35278,0.04349657830971361,False
pos,no_filler,2,3.816725075012073e-05,101885,而且,6.7936230152554344e-06,61741,8.52000721351942e-06,101885,而且,6.89325361236115e-06,29408,0.06213504223769315,False
pos,no_filler,3,4.523142342804931e-05,101885,而且,8.757394425629172e-06,25803,1.0138217476196587e-05,89478,"…
",7.107326382538304e-06,22520,0.07573288814936599,False
pos,no_filler,4,9.237766789738089e-05,101885,而且,8.811894986138213e-06,28741,1.1006389286194462e-05,101885,而且,7.463776000804501e-06,12872,0.10951533814364854,False
pos,no_filler,5,0.00010418079182272777,1,"""",1.262200476048747e-05,12288,1.1649279258563183e-05,2073,“,7.784909939800855e-06,8793,0.18741390170063094,False
pos,no_filler,6,0.0004097272758372128,2090,ness,1.1304423424007837e-05,20103,1.4307977835414931e-05,2073,“,7.575263225589879e-06,21087,0.32942292172094806,False
pos,no_filler,7,0.0008137106196954846,2090,ness,8.910624273994472e-06,29452,3.221591396140866e-05,12,-,9.334680726169609e-06,12109,0.5114408892485898,False
pos,no_filler,8,0.0010572609025985003,2073,“,6.93387755745789e-06,38046,3.192344229319133e-05,2073,“,9.417855835636146e-06,13247,0.6180476890475934,False
pos,no_filler,9,0.0036528499331325293,105792,叫做,6.56150814393186e-06,35284,4.301351509639062e-05,2073,“,9.03587533684913e-06,19015,0.8694395453279851,False
pos,no_filler,10,0.023849021643400192,105792,叫做,1.6511037301825127e-06,87746,7.69965336075984e-05,105792,叫做,7.922012628114317e-06,38712,1.0366255140669045,False
pos,no_filler,11,0.011814097873866558,101419,名字,2.3733307443762897e-06,67551,3.8705904444213957e-05,2073,“,8.380548933928367e-06,26057,1.2106284451293985,False
pos,no_filler,12,0.015451359562575817,101419,名字,1.929304517034325e-06,72162,4.327700298745185e-05,2073,“,8.561150025343522e-06,25693,1.3134179180098515,False
pos,no_filler,13,0.013845041394233704,101419,名字,1.6164832459253375e-06,79112,3.7660542147932574e-05,2073,“,8.050822543737013e-06,31644,1.3672130593038327,False
pos,no_filler,14,0.05893535912036896,101419,名字,3.608054157666629e-06,41301,5.159744614502415e-05,2073,“,1.169856568594696e-05,8737,1.5779967160277997,False
pos,no_filler,15,0.21975745260715485,101419,名字,1.0861147529794835e-05,9634,6.235849286895245e-05,1,"""",1.6721889551263303e-05,1624,2.343036428923978,False
pos,no_filler,16,0.06913872063159943,101419,名字,6.254185336729279e-06,20226,9.556812437949702e-05,12,-,1.7228965589310974e-05,3131,2.028997656292347,False
pos,no_filler,17,0.12058670073747635,101419,名字,1.6465473891003057e-06,41832,7.634080247953534e-05,65892, _____,1.1379379429854453e-05,13424,2.6353794181666146,False
pos,no_filler,18,0.22138231992721558,65892, _____,1.0168552080358495e-06,33141,0.00013721903087571263,65892, _____,1.1733840437955223e-05,14397,3.857104097938356,False
pos,no_filler,19,0.2889005243778229,65892, _____,3.2243687542177213e-07,52223,0.00034578194026835263,65892, _____,9.718949513626285e-06,28050,3.8829293567572174,False
pos,no_filler,20,0.5730214715003967,65892, _____,1.2268526461411966e-07,30085,0.0003615580790210515,32671, ______,1.4195738913258538e-05,12221,6.899479599458553,False
pos,no_filler,21,0.6436685919761658,65892, _____,8.106725957190974e-09,26696,0.0011228944640606642,65892, _____,1.5857753169257194e-05,11428,10.785421404328282,False
pos,no_filler,22,0.6774410009384155,65892, _____,8.763417075341451e-11,26164,0.018260909244418144,32671, ______,2.1897452825214714e-05,7511,14.860718171589776,False
pos,no_filler,23,0.5189010500907898,65892, _____,2.447522653298284e-12,31988,0.01669732667505741,2130,____,1.6903220966923982e-05,10860,18.68003871302948,False
pos,no_filler,24,0.524554431438446,65892, _____,1.7089775707318337e-14,12457,0.15293923020362854,2130,____,1.2206920473545324e-05,6612,12.957353153822107,False
pos,no_filler,25,0.6794252395629883,65892, _____,1.2931961274401105e-12,123,0.1663208305835724,2130,____,0.00023764891375321895,86,19.955810144713414,False
pos,no_filler,26,0.7340776920318604,65892, _____,3.0882106572842545e-17,144,0.36916762590408325,2130,____,1.670385609031655e-05,96,2.9055082683105566,False
pos,no_filler,27,0.777357816696167,65892, _____,1.9965020576443587e-14,49,0.3535018265247345,2130,____,5.340609641280025e-05,44,2.3387736669396926,False
pos,no_filler,28,0.8557339310646057,65892, _____,8.101994239950727e-07,11,0.37515974044799805,2130,____,0.0015759372618049383,17,4.251987615174322,False
pos,no_filler,29,0.5766414403915405,65892, _____,0.12778662145137787,3,0.31833308935165405,65892, _____,0.0015272098826244473,10,2.329006256249241,False
pos,no_filler,30,0.9898777604103088,19846, Berlin,0.9898777604103088,1,0.45286956429481506,65892, _____,0.09470399469137192,4,14.242970248302637,False
pos,no_filler,31,1.0,19846, Berlin,1.0,1,0.7619518041610718,19846, Berlin,0.7619518041610718,1,14.883146085123494,False
pos,no_filler,32,1.0,19846, Berlin,1.0,1,0.9959934949874878,19846, Berlin,0.9959934949874878,1,0.13044132718738077,False
pos,no_filler,33,1.0,19846, Berlin,1.0,1,0.9575598239898682,19846, Berlin,0.9575598239898682,1,3.9101720965844895,False
pos,no_filler,34,1.0,19846, Berlin,1.0,1,0.7888862490653992,19846, Berlin,0.7888862490653992,1,19.952417270977193,False
pos,no_filler,35,1.0,19846, Berlin,1.0,1,0.3535226285457611,32671, ______,0.18660487234592438,3,32.21082605238681,False
pos,no_filler,36,0.993922770023346,1112,...,0.0010240449337288737,4,0.6705684065818787,19846, Berlin,0.6705684065818787,1,18.609827139780037,True
ctl,orig,0,8.334228368767072e-06,64023,CLICK,6.248685167520307e-06,132580,7.252558589243563e-06,64023,CLICK,6.445956387324259e-06,132111,0.0005307548358638571,False
ctl,orig,1,3.751054828171618e-05,48777, Carp,4.932074261887465e-06,109629,8.26060841063736e-06,116679,标配,6.535778538818704e-06,84993,0.08744092957432206,False
ctl,orig,2,4.7573594201821834e-05,100440,湾,5.339076778909657e-06,93365,8.6238260337268e-06,102267,财经,6.599579592148075e-06,70298,0.1104850085759601,False
ctl,orig,3,6.213455344550312e-05,100440,湾,5.1721494855883066e-06,91505,9.507163667876739e-06,35243,态,6.66791265757638e-06,62958,0.13580745461719237,False
ctl,orig,4,9.671676525613293e-05,100440,湾,5.949158094153972e-06,67668,1.065694959834218e-05,116023,院子,6.4982823460013606e-06,79843,0.1735272485480389,False
ctl,orig,5,0.00032435308094136417,33323,-minded,9.685389159130864e-06,27026,1.1781681678257883e-05,76540, (?),7.056080903566908e-06,37211,0.29096745050320455,False
ctl,orig,6,0.0015274420147761703,33323,-minded,1.879754381661769e-05,8314,1.5090150554897264e-05,398,ly,7.780472515150905e-06,17398,0.47388705857582586,False
ctl,orig,7,0.004529247991740704,33323,-minded,2.0129162294324487e-05,8654,4.713588714366779e-05,398,ly,1.0121635568793863e-05,8595,0.6428729977386755,False
ctl,orig,8,0.008409244008362293,33323,-minded,7.099471986293793e-06,34081,4.524767064140178e-05,398,ly,7.65354070608737e-06,38962,0.779860747790908,False
ctl,orig,9,0.007091644685715437,22619,ifiable,5.908908860874362e-06,35397,5.3671508794650435e-05,76540, (?),8.11131758382544e-06,32807,1.0625446754131367,False
ctl,orig,10,0.02657524310052395,22619,ifiable,2.922387238868396e-06,50712,0.00015036429977044463,76540, (?),7.171555353124859e-06,49140,1.3275554078587268,False
ctl,orig,11,0.09804581850767136,22619,ifiable,1.0188006854150444e-05,13985,5.6929769925773144e-05,22619,ifiable,9.490564480074681e-06,16004,1.8685945973121314,False
ctl,orig,12,0.0675181970000267,22619,ifiable,1.1605475265241694e-05,15106,5.2008061175001785e-05,22619,ifiable,1.012631764751859e-05,13337,1.5734104546772412,False
ctl,orig,13,0.07310408353805542,22619,ifiable,2.159422729164362e-05,7551,4.4979860831517726e-05,22619,ifiable,1.2159299330960494e-05,4382,1.7304292390537785,False
ctl,orig,14,0.05447550490498543,22619,ifiable,1.4541215023200493e-05,10852,7.685922901146114e-05,1,"""",1.2693186363321729e-05,7856,1.855581530034597,False
ctl,orig,15,0.0638107880949974,22619,ifiable,1.2483718819567002e-05,11332,8.648343646200374e-05,1,"""",1.5336509022745304e-05,3913,2.1123204989129643,False
ctl,orig,16,0.08210145682096481,22619,ifiable,2.1302401364664547e-05,6345,0.00023500090173911303,12,-,1.8075759726343676e-05,4403,2.059134520168339,False
ctl,orig,17,0.10522153228521347,22619,ifiable,3.0322342354338616e-05,3120,0.00011303176870569587,12,-,2.0231045709806494e-05,2107,2.7520153002593575,False
ctl,orig,18,0.047261059284210205,29991,名称,5.362127558328211e-05,1863,0.00017625230248086154,12,-,2.41843554249499e-05,1648,2.709268840404756,False
ctl,orig,19,0.05948024243116379,33323,-minded,6.917832070030272e-05,1536,0.0003844040911644697,398,ly,4.1317351133329794e-05,996,2.6518971479034312,False
ctl,orig,20,0.23784556984901428,33323,-minded,2.0033530745422468e-05,2326,0.00025407056091353297,62,_,3.309486783109605e-05,1412,4.736096763573817,False
ctl,orig,21,0.3153901696205139,118164,这个名字,2.033101054621511e-06,6129,0.0006263811374083161,62,_,2.9774921131320298e-05,3450,6.277543554657602,False
ctl,orig,22,0.4676993489265442,32671, ______,4.2604690975167614e-07,1895,0.011502710171043873,2130,____,9.705119737191126e-05,698,9.674258007438159,False
ctl,orig,23,0.3760407865047455,32671, ______,5.373440803424501e-09,2950,0.019133392721414566,2130,____,4.8859270464163274e-05,2117,14.947416689681528,False
ctl,orig,24,0.783106803894043,118164,这个名字,5.292251879784882e-12,2326,0.13085687160491943,2130,____,5.498317113961093e-05,1259,14.574727533539408,False
ctl,orig,25,0.9998199343681335,4936, simply,4.096145297949327e-12,55,0.039808839559555054,2130,____,0.0005750009440816939,66,37.877739701711185,False
ctl,orig,26,0.6322069764137268,65892, _____,2.7400397922816566e-11,69,0.31088560819625854,2130,____,0.0001919664500746876,71,6.941944179748391,False
ctl,orig,27,0.7363028526306152,65892, _____,3.769905561057385e-07,18,0.3254343271255493,2130,____,0.0014916073996573687,21,4.1704465128166435,False
ctl,orig,28,0.9995655417442322,12095, Paris,0.9995655417442322,1,0.29332470893859863,2130,____,0.06051117926836014,6,17.481633332870874,False
ctl,orig,29,0.9999960660934448,12095, Paris,0.9999960660934448,1,0.3906314969062805,33323,-minded,0.11492575705051422,3,27.26672934327589,False
ctl,orig,30,0.9996365308761597,12095, Paris,0.9996365308761597,1,0.9558008313179016,12095, Paris,0.9558008313179016,1,0.6922670600014148,False
ctl,orig,31,1.0,12095, Paris,1.0,1,0.9998241066932678,12095, Paris,0.9998241066932678,1,0.006518304373242861,False
ctl,orig,32,1.0,12095, Paris,1.0,1,0.9999814033508301,12095, Paris,0.9999814033508301,1,0.000637640625784729,False
ctl,orig,33,1.0,12095, Paris,1.0,1,0.9999955892562866,12095, Paris,0.9999955892562866,1,0.0002748311102655195,False
ctl,orig,34,1.0,12095, Paris,1.0,1,0.9999977350234985,12095, Paris,0.9999977350234985,1,0.0001660560829472087,False
ctl,orig,35,1.0,12095, Paris,1.0,1,0.9785861968994141,12095, Paris,0.9785861968994141,1,1.8690197384250642,False
ctl,orig,36,0.9611296653747559,12095, Paris,0.9611296653747559,1,0.6172069311141968,12095, Paris,0.6172069311141968,1,9.672030488144184,False
